cpc,cohesin,e,time,distances
0.12,0.08,0.0075,1.251221e-03,[] 
0.12,0.08,0.0075,1.266479e-03,[] 
0.12,0.08,0.0075,1.281738e-03,[] 
0.12,0.08,0.0075,1.296997e-03,[] 
0.12,0.08,0.0075,1.556396e-03,[] 
0.12,0.08,0.0075,1.571655e-03,[] 
0.12,0.08,0.0075,1.586914e-03,[] 
0.12,0.08,0.0075,1.602173e-03,[] 
0.12,0.08,0.0075,1.754761e-03,[] 
0.12,0.08,0.0075,1.770020e-03,[] 
0.12,0.08,0.0075,1.785278e-03,[] 
0.12,0.08,0.0075,1.800537e-03,[] 
0.12,0.08,0.0075,1.815796e-03,[] 
0.12,0.08,0.0075,1.831055e-03,[] 
0.12,0.08,0.0075,1.998901e-03,[] 
0.12,0.08,0.0075,2.014160e-03,[] 
0.12,0.08,0.0075,2.029419e-03,[] 
0.12,0.08,0.0075,2.044678e-03,[] 
0.12,0.08,0.0075,2.059937e-03,[] 
0.12,0.08,0.0075,2.075195e-03,[] 
0.12,0.08,0.0075,2.120972e-03,[] 
0.12,0.08,0.0075,2.136230e-03,[] 
0.12,0.08,0.0075,2.151489e-03,[] 
0.12,0.08,0.0075,2.166748e-03,[] 
0.12,0.08,0.0075,2.471924e-03,[] 
0.12,0.08,0.0075,2.487183e-03,[] 
0.12,0.08,0.0075,2.502441e-03,[] 
0.12,0.08,0.0075,2.517700e-03,[] 
0.12,0.08,0.0075,2.685547e-03,[] 
0.12,0.08,0.0075,2.700806e-03,[] 
0.12,0.08,0.0075,2.716064e-03,[] 
0.12,0.08,0.0075,2.731323e-03,[] 
0.12,0.08,0.0075,2.777100e-03,[] 
0.12,0.08,0.0075,2.792358e-03,[] 
0.12,0.08,0.0075,2.807617e-03,[] 
0.12,0.08,0.0075,2.822876e-03,[] 
0.12,0.08,0.0075,2.868652e-03,[] 
0.12,0.08,0.0075,2.883911e-03,[] 
0.12,0.08,0.0075,2.899170e-03,[] 
0.12,0.08,0.0075,2.914429e-03,[] 
0.12,0.08,0.0075,2.929688e-03,[] 
0.12,0.08,0.0075,2.944946e-03,[] 
0.12,0.08,0.0075,2.960205e-03,[] 
0.12,0.08,0.0075,2.975464e-03,[] 
0.12,0.08,0.0075,3.112793e-03,[] 
0.12,0.08,0.0075,3.128052e-03,[] 
0.12,0.08,0.0075,3.143311e-03,[] 
0.12,0.08,0.0075,3.158569e-03,[] 
0.12,0.08,0.0075,3.173828e-03,[] 
0.12,0.08,0.0075,3.189087e-03,[] 
0.12,0.08,0.0075,3.204346e-03,[] 
0.12,0.08,0.0075,3.219604e-03,[] 
0.12,0.08,0.0075,3.234863e-03,[] 
0.12,0.08,0.0075,3.509521e-03,[] 
0.12,0.08,0.0075,3.524780e-03,[] 
0.12,0.08,0.0075,3.540039e-03,[] 
0.12,0.08,0.0075,3.555298e-03,[] 
0.12,0.08,0.0075,3.570557e-03,[] 
0.12,0.08,0.0075,3.585815e-03,[] 
0.12,0.08,0.0075,3.601074e-03,[] 
0.12,0.08,0.0075,3.616333e-03,[] 
0.12,0.08,0.0075,3.799438e-03,[] 
0.12,0.08,0.0075,3.814697e-03,[] 
0.12,0.08,0.0075,3.829956e-03,[] 
0.12,0.08,0.0075,3.845215e-03,[] 
0.12,0.08,0.0075,3.952026e-03,[] 
0.12,0.08,0.0075,3.967285e-03,[] 
0.12,0.08,0.0075,3.982544e-03,[] 
0.12,0.08,0.0075,3.997803e-03,[] 
0.12,0.08,0.0075,4.074097e-03,[] 
0.12,0.08,0.0075,4.089355e-03,[] 
0.12,0.08,0.0075,4.104614e-03,[] 
0.12,0.08,0.0075,4.119873e-03,[] 
0.12,0.08,0.0075,4.455566e-03,[] 
0.12,0.08,0.0075,4.470825e-03,[] 
0.12,0.08,0.0075,4.486084e-03,[] 
0.12,0.08,0.0075,4.501343e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.516602e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.531860e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.547119e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.562378e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.577637e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.592896e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.638672e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.653931e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.669189e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.684448e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.791260e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.806519e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.821777e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.837036e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.974365e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,4.989624e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.004883e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.020142e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.035400e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.050659e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.081177e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.096436e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.111694e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.126953e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.157471e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.172729e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.187988e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.203247e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.218506e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.233765e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.249023e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.294800e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.310059e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.325317e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.340576e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.447388e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.462646e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.477905e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.493164e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.569458e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.584717e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.599976e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.615234e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.661011e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.676270e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.691528e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.706787e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.722046e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.889893e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.905151e-03,[0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.920410e-03,[0.166749638621718 0.576607831917592 0.549922761720468 0.538701672954846 0.58199613168258] 
0.12,0.08,0.0075,5.935669e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,5.950928e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.164551e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.179810e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.195068e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.210327e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.637573e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.652832e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.668091e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.683350e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.713867e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.729126e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.744385e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.759644e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.397759069822114] 
0.12,0.08,0.0075,6.973267e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,6.988525e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.003784e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.019043e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.125854e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.141113e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.156372e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.171631e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.186890e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.202148e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.217407e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.232666e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.476807e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.492065e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.507324e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.522583e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.553101e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.568359e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.583618e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.598877e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.614136e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.736206e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.751465e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.766724e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.781982e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.812500e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.827759e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.843018e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.858276e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.873535e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.888794e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.904053e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.919312e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.934570e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.949829e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.965088e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.980347e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,7.995605e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.010864e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.026123e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.041382e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.056641e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.331299e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.346558e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.361816e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.377075e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.499146e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.514404e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.529663e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.544922e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.575439e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.590698e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.605957e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.636475e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.651733e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.666992e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.682251e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.697510e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.712769e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.728027e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.743286e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.972168e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,8.987427e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.002686e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.017944e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.292603e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.307861e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.323120e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.338379e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.399414e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.414673e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.429932e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.445190e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.490967e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.506226e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.521484e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.536743e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.552002e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.567261e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.582520e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.597778e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.643555e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.658813e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.674072e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.689331e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,9.994507e-03,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.000977e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.002502e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.004028e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.005554e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.007080e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.010132e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.011658e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.013184e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.014709e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.016235e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.020813e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.022339e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.023865e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
0.12,0.08,0.0075,1.025391e-02,[0.393481091037999 0.349876379501312 0.549922761720468 0.538701672954846 0.350950832392761 0.31745300679105 0.0803060630310647] 
