seed,cpc,cohesin,e,time,arm_length,distances
1234,0.15,0.08,0.0075,0.000916,1.563380,1.63774846595041 
1234,0.15,0.08,0.0075,0.005542,1.683640,[0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.008046,2.345070,[0.384496040427801 0.445167311825919 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014 0.519072916049184 0.303652870603585] 
1234,0.15,0.08,0.0075,0.001967,2.164680,[0.300553629226255 0.144613682599665 0.466726977710533 0.361078575462214 0.460524035465516 0.976329072118877] 
1234,0.15,0.08,0.0075,0.009904,2.645720,[0.498645151150706 0.384496040427801 0.445167311825919 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014 0.519072916049184 0.303652870603585 0.334987091311594] 
1234,0.15,0.08,0.0075,0.001482,2.104550,[0.144613682599665 0.466726977710533 0.361078575462214 1.09208218599449] 
1234,0.15,0.08,0.0075,0.003008,1.623510,[0.144613682599665 0.466726977710533 0.361078575462214 0.460524035465516 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.002133,1.623510,[0.144613682599665 0.466726977710533 0.361078575462214 0.460524035465516] 
1234,0.15,0.08,0.0075,0.026860,1.443120,0.787259532658374 
1234,0.15,0.08,0.0075,0.009258,1.743770,[0.445167311825919 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.017570,0.962080,0.787259532658374 
1234,0.15,0.08,0.0075,0.011212,3.186890,[0.503998085746743 0.498645151150706 0.82966335225372 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014 0.519072916049184 0.303652870603585 0.334987091311594 0.441596761335531] 
1234,0.15,0.08,0.0075,0.028252,1.503250,0.787259532658374 
1234,0.15,0.08,0.0075,0.022040,1.022210,0.787259532658374 
1234,0.15,0.08,0.0075,0.026335,0.962080,0.787259532658374 
1234,0.15,0.08,0.0075,0.017778,1.443120,0.787259532658374 
1234,0.15,0.08,0.0075,0.020471,1.082340,0.787259532658374 
1234,0.15,0.08,0.0075,0.011609,0.962080,0.787259532658374 
1234,0.15,0.08,0.0075,0.006627,1.202600,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.003896,1.022210,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.005118,0.962080,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.027853,2.044420,0.787259532658374 
1234,0.15,0.08,0.0075,0.001022,1.382990,1.63774846595041 
1234,0.15,0.08,0.0075,0.026099,1.262730,0.787259532658374 
1234,0.15,0.08,0.0075,0.015498,1.924160,[0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.023981,0.601300,[] 
1234,0.15,0.08,0.0075,0.013278,1.683640,[1.28832958863826 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.010280,0.901950,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.022461,1.864030,0.787259532658374 
1234,0.15,0.08,0.0075,0.010684,0.962080,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.016510,2.224810,[0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.026360,1.803900,0.787259532658374 
1234,0.15,0.08,0.0075,0.024919,1.864030,0.787259532658374 
1234,0.15,0.08,0.0075,0.007237,0.962080,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.012918,1.202600,0.787259532658374 
1234,0.15,0.08,0.0075,0.024570,0.901950,0.787259532658374 
1234,0.15,0.08,0.0075,0.004527,1.924160,[0.445167311825919 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.022475,1.984290,0.787259532658374 
1234,0.15,0.08,0.0075,0.025989,1.924160,0.787259532658374 
1234,0.15,0.08,0.0075,0.014886,1.382990,0.787259532658374 
1234,0.15,0.08,0.0075,0.016907,1.683640,[0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.025243,1.262730,0.787259532658374 
1234,0.15,0.08,0.0075,0.029189,1.322860,0.787259532658374 
1234,0.15,0.08,0.0075,0.023424,2.465330,0.787259532658374 
1234,0.15,0.08,0.0075,0.010394,1.202600,[0.82160261092773 0.787259532658374] 
1234,0.15,0.08,0.0075,0.014876,1.202600,0.787259532658374 
1234,0.15,0.08,0.0075,0.007564,2.765980,[0.498645151150706 0.384496040427801 0.445167311825919 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014 0.519072916049184 0.303652870603585 0.334987091311594] 
1234,0.15,0.08,0.0075,0.015111,3.848320,[2.61663809204269 0.787259532658374 0.604700808118014 1.5993096392999] 
1234,0.15,0.08,0.0075,0.002328,1.503250,[0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.029964,2.525460,0.787259532658374 
1234,0.15,0.08,0.0075,0.018816,1.322860,0.787259532658374 
1234,0.15,0.08,0.0075,0.018279,1.683640,0.787259532658374 
1234,0.15,0.08,0.0075,0.002414,3.066630,[0.498645151150706 0.384496040427801 0.300553629226255 0.144613682599665 0.466726977710533 0.361078575462214 0.460524035465516 0.787259532658374 0.604700808118014 0.829306393912421 0.770003245387474] 
1234,0.15,0.08,0.0075,0.018059,1.503250,0.787259532658374 
1234,0.15,0.08,0.0075,0.016136,2.826110,[2.61663809204269 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.025356,1.984290,0.787259532658374 
1234,0.15,0.08,0.0075,0.019038,2.104550,0.787259532658374 
1234,0.15,0.08,0.0075,0.029704,2.044420,0.787259532658374 
1234,0.15,0.08,0.0075,0.003162,1.984290,[0.300553629226255 0.144613682599665 0.466726977710533 0.361078575462214 0.460524035465516 0.787259532658374 0.604700808118014] 
1234,0.15,0.08,0.0075,0.001791,2.104550,[0.445167311825919 0.466726977710533 0.82160261092773] 
1234,0.15,0.08,0.0075,0.018417,3.066630,[2.61663809204269 0.787259532658374 2.20401044741791] 
1234,0.15,0.08,0.0075,0.020703,3.066630,[2.61663809204269 0.787259532658374 2.20401044741791] 
1234,0.15,0.08,0.0075,0.008142,3.848320,[0.503998085746743 0.498645151150706 0.384496040427801 0.445167311825919 0.466726977710533 0.82160261092773 0.787259532658374 0.604700808118014 0.519072916049184 0.303652870603585 0.334987091311594 0.441596761335531] 
1234,0.173,0.08,0.0075,0.012659,1.082340,0.806905048763759 
1234,0.173,0.08,0.0075,0.010974,3.487540,[0.503998085752744 0.498645151093719 0.829664828024875 1.27581024797761 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.002464,1.924160,[0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002092,2.826110,[0.681261320289974 0.300553583370922 0.144615204427362 0.466483557781218 0.343204923464649 0.466121766731746 1.01231176112532 1.22147283851214] 
1234,0.173,0.08,0.0075,0.003625,2.645720,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752] 
1234,0.173,0.08,0.0075,0.020329,1.443120,0.806905048763759 
1234,0.173,0.08,0.0075,0.006566,2.044420,[0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525] 
1234,0.173,0.08,0.0075,0.007115,1.623510,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.000258,1.322860,[] 
1234,0.173,0.08,0.0075,0.021803,2.705850,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.016821,2.886240,[2.60412022709621 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.016550,0.901950,0.806905048763759 
1234,0.173,0.08,0.0075,0.022253,3.547670,[2.60412022709621 0.806905048763759 2.19688279625945] 
1234,0.173,0.08,0.0075,0.024722,1.382990,0.806905048763759 
1234,0.173,0.08,0.0075,0.011794,3.487540,[0.503998085752744 0.498645151093719 0.829664828024875 1.27581024797761 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.004074,3.547670,[0.503998085752744 0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.005867,3.607800,[0.503998085752744 0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.021590,2.405200,0.806905048763759 
1234,0.173,0.08,0.0075,0.020070,1.322860,0.806905048763759 
1234,0.173,0.08,0.0075,0.001793,2.044420,[0.445168787798284 0.466483557781218 0.809326690196395] 
1234,0.173,0.08,0.0075,0.011516,3.126760,[0.503998085752744 0.498645151093719 0.829664828024875 1.27581024797761 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.014720,2.645720,[2.60412022709621 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.023198,1.503250,0.806905048763759 
1234,0.173,0.08,0.0075,0.004428,2.465330,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.014548,2.104550,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002151,1.082340,[0.343204923464649 0.466121766731746 1.01231176112532] 
1234,0.173,0.08,0.0075,0.023592,2.886240,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.011795,2.345070,[0.829664828024875 1.27581024797761 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.007074,2.585590,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.002412,2.164680,[0.38449604022659 0.300553583370922 0.144615204427362 0.466483557781218 0.343204923464649 0.466121766731746 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002365,0.962080,[0.343204923464649 0.466121766731746 0.806905048763759] 
1234,0.173,0.08,0.0075,0.027779,2.345070,0.806905048763759 
1234,0.173,0.08,0.0075,0.006131,3.066630,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.028648,3.066630,[2.60412022709621 0.806905048763759 2.19688279625945] 
1234,0.173,0.08,0.0075,0.010175,2.164680,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525] 
1234,0.173,0.08,0.0075,0.028748,1.082340,0.806905048763759 
1234,0.173,0.08,0.0075,0.010275,2.345070,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.001898,2.525460,[0.445168787798284 0.466483557781218 0.809326690196395] 
1234,0.173,0.08,0.0075,0.018338,2.104550,0.806905048763759 
1234,0.173,0.08,0.0075,0.016635,3.607800,[2.60412022709621 0.806905048763759 0.597573904946294 1.59930889131315] 
1234,0.173,0.08,0.0075,0.027138,2.525460,0.806905048763759 
1234,0.173,0.08,0.0075,0.006024,1.563380,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.023579,2.104550,0.806905048763759 
1234,0.173,0.08,0.0075,0.010408,2.284940,[0.829664828024875 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.029099,2.946370,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.025024,2.345070,0.806905048763759 
1234,0.173,0.08,0.0075,0.021304,1.864030,0.806905048763759 
1234,0.173,0.08,0.0075,0.006432,1.382990,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.000461,2.765980,[] 
1234,0.173,0.08,0.0075,0.006285,1.683640,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.016052,3.667930,[2.60412022709621 0.806905048763759 0.597573904946294 1.59930889131315] 
1234,0.173,0.08,0.0075,0.003244,2.585590,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.025545,0.901950,0.806905048763759 
1234,0.173,0.08,0.0075,0.027251,1.563380,0.806905048763759 
1234,0.173,0.08,0.0075,0.009984,1.382990,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.014035,2.104550,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.000085,1.924160,[] 
1234,0.173,0.08,0.0075,0.009300,1.382990,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.014513,1.503250,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.007840,1.623510,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.020430,2.044420,0.806905048763759 
1234,0.173,0.08,0.0075,0.029918,1.563380,0.806905048763759 
1234,0.173,0.08,0.0075,0.017061,1.082340,0.806905048763759 
1234,0.173,0.08,0.0075,0.007932,2.284940,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.027763,1.382990,0.806905048763759 
1234,0.173,0.08,0.0075,0.001920,1.563380,[0.144615204427362 0.466483557781218 0.809326690196395] 
1234,0.173,0.08,0.0075,0.018726,2.044420,0.806905048763759 
1234,0.173,0.08,0.0075,0.028351,1.563380,0.806905048763759 
1234,0.173,0.08,0.0075,0.015437,2.465330,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.028600,1.142470,0.806905048763759 
1234,0.173,0.08,0.0075,0.008131,1.022210,[0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.015752,1.803900,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.027235,1.202600,0.806905048763759 
1234,0.173,0.08,0.0075,0.006416,1.984290,[0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525] 
1234,0.173,0.08,0.0075,0.024710,1.382990,0.806905048763759 
1234,0.173,0.08,0.0075,0.004134,1.743770,[0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.013081,2.224810,[1.27581024797761 0.806905048763759 0.597573904946294 0.519072166602525] 
1234,0.173,0.08,0.0075,0.026155,2.104550,0.806905048763759 
1234,0.173,0.08,0.0075,0.021045,2.164680,0.806905048763759 
1234,0.173,0.08,0.0075,0.014850,1.022210,0.806905048763759 
1234,0.173,0.08,0.0075,0.018213,2.525460,0.806905048763759 
1234,0.173,0.08,0.0075,0.002324,0.781690,0.809326690196395 
1234,0.173,0.08,0.0075,0.007213,1.262730,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.000769,1.864030,[] 
1234,0.173,0.08,0.0075,0.025285,1.984290,0.806905048763759 
1234,0.173,0.08,0.0075,0.000443,2.224810,[] 
1234,0.173,0.08,0.0075,0.016440,2.164680,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.003574,1.803900,[0.300553583370922 0.144615204427362 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.017558,1.623510,0.806905048763759 
1234,0.173,0.08,0.0075,0.018581,2.525460,0.806905048763759 
1234,0.173,0.08,0.0075,0.022307,2.164680,0.806905048763759 
1234,0.173,0.08,0.0075,0.009254,1.202600,[0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.027367,2.224810,0.806905048763759 
1234,0.173,0.08,0.0075,0.023357,2.164680,0.806905048763759 
1234,0.173,0.08,0.0075,0.003017,2.465330,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.008392,1.022210,[0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.027092,1.202600,0.806905048763759 
1234,0.173,0.08,0.0075,0.003316,1.984290,[0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.023576,1.984290,0.806905048763759 
1234,0.173,0.08,0.0075,0.003052,1.443120,[0.144615204427362 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.022920,2.044420,0.806905048763759 
1234,0.173,0.08,0.0075,0.019759,0.962080,0.806905048763759 
1234,0.173,0.08,0.0075,0.023073,1.864030,0.806905048763759 
1234,0.173,0.08,0.0075,0.027812,1.683640,0.806905048763759 
1234,0.173,0.08,0.0075,0.005278,1.803900,[0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.000609,2.164680,[] 
1234,0.173,0.08,0.0075,0.024873,2.645720,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.014117,2.044420,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.003241,2.645720,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002657,2.044420,[0.300553583370922 0.144615204427362 0.466483557781218 0.343204923464649 0.466121766731746 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.003433,1.503250,[0.144615204427362 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.005009,2.525460,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.029008,2.525460,0.806905048763759 
1234,0.173,0.08,0.0075,0.008530,1.563380,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.017867,2.465330,0.806905048763759 
1234,0.173,0.08,0.0075,0.025417,4.209100,[2.60412022709621 0.806905048763759 2.19688279625945] 
1234,0.173,0.08,0.0075,0.007300,1.322860,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.021684,3.667930,[2.60412022709621 0.806905048763759 2.19688279625945] 
1234,0.173,0.08,0.0075,0.011951,2.465330,[0.829664828024875 1.27581024797761 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.009261,3.066630,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.019493,0.781690,[] 
1234,0.173,0.08,0.0075,0.011682,1.743770,[1.27581024797761 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.003557,2.705850,[0.498645151093719 0.38449604022659 0.300553583370922 0.144615204427362 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752] 
1234,0.173,0.08,0.0075,0.029172,3.848320,[2.60412022709621 0.806905048763759 2.19688279625945] 
1234,0.173,0.08,0.0075,0.015450,1.202600,0.806905048763759 
1234,0.173,0.08,0.0075,0.015135,2.645720,[2.60412022709621 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.009688,3.487540,[0.503998085752744 0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.005879,3.547670,[0.503998085752744 0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752 0.441596761326404] 
1234,0.173,0.08,0.0075,0.025717,3.006500,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.007983,3.006500,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705 0.33498709132752] 
1234,0.173,0.08,0.0075,0.029922,2.886240,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.016434,0.841820,0.806905048763759 
1234,0.173,0.08,0.0075,0.028703,2.946370,[2.60412022709621 0.806905048763759] 
1234,0.173,0.08,0.0075,0.008032,1.262730,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.007916,2.405200,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.009235,0.721560,0.670135330458133 
1234,0.173,0.08,0.0075,0.016603,1.984290,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.011266,1.683640,[1.27581024797761 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.007321,1.563380,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.020142,1.743770,0.806905048763759 
1234,0.173,0.08,0.0075,0.007782,0.841820,[0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.028638,1.503250,0.806905048763759 
1234,0.173,0.08,0.0075,0.014819,1.803900,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.012740,1.262730,[1.27581024797761 0.806905048763759] 
1234,0.173,0.08,0.0075,0.016908,4.148970,[2.60412022709621 0.806905048763759 0.597573904946294 1.59930889131315] 
1234,0.173,0.08,0.0075,0.018256,1.743770,0.806905048763759 
1234,0.173,0.08,0.0075,0.024030,2.345070,0.806905048763759 
1234,0.173,0.08,0.0075,0.026225,1.322860,0.806905048763759 
1234,0.173,0.08,0.0075,0.004762,1.683640,[0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002655,1.202600,[0.343204923464649 0.466121766731746 0.806905048763759] 
1234,0.173,0.08,0.0075,0.009322,2.345070,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.018080,1.503250,0.806905048763759 
1234,0.173,0.08,0.0075,0.011273,2.284940,[0.829664828024875 1.27581024797761 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.027550,1.262730,0.806905048763759 
1234,0.173,0.08,0.0075,0.001697,1.142470,0.809326690196395 
1234,0.173,0.08,0.0075,0.029585,1.924160,0.806905048763759 
1234,0.173,0.08,0.0075,0.019850,2.465330,0.806905048763759 
1234,0.173,0.08,0.0075,0.018365,1.022210,0.806905048763759 
1234,0.173,0.08,0.0075,0.004401,2.104550,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525] 
1234,0.173,0.08,0.0075,0.000862,1.202600,[] 
1234,0.173,0.08,0.0075,0.017033,1.623510,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.000891,2.284940,[] 
1234,0.173,0.08,0.0075,0.021170,2.405200,0.806905048763759 
1234,0.173,0.08,0.0075,0.006367,1.984290,[0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294 0.519072166602525] 
1234,0.173,0.08,0.0075,0.007591,1.443120,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.028516,1.743770,0.806905048763759 
1234,0.173,0.08,0.0075,0.005409,1.142470,[0.809326690196395 0.806905048763759] 
1234,0.173,0.08,0.0075,0.023750,1.563380,0.806905048763759 
1234,0.173,0.08,0.0075,0.001190,1.262730,[0.343204923464649 1.61636428653395] 
1234,0.173,0.08,0.0075,0.009195,1.743770,[0.445168787798284 0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.028761,1.924160,0.806905048763759 
1234,0.173,0.08,0.0075,0.007939,1.382990,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626] 
1234,0.173,0.08,0.0075,0.003624,1.202600,[0.809326690196395 0.806905048763759] 
1234,0.173,0.08,0.0075,0.018060,2.164680,0.806905048763759 
1234,0.173,0.08,0.0075,0.019188,1.322860,0.806905048763759 
1234,0.173,0.08,0.0075,0.025999,2.044420,0.806905048763759 
1234,0.173,0.08,0.0075,0.026678,2.405200,0.806905048763759 
1234,0.173,0.08,0.0075,0.001581,1.142470,0.809326690196395 
1234,0.173,0.08,0.0075,0.022578,1.864030,0.806905048763759 
1234,0.173,0.08,0.0075,0.025533,2.224810,0.806905048763759 
1234,0.173,0.08,0.0075,0.014319,1.623510,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002231,1.803900,[0.300553583370922 0.144615204427362 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.002696,2.645720,[0.498645151093719 0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.005949,1.443120,[0.466483557781218 0.809326690196395 0.670135330458133 0.136769718305626 0.597573904946294] 
1234,0.173,0.08,0.0075,0.023129,1.623510,0.806905048763759 
1234,0.173,0.08,0.0075,0.012103,1.202600,0.806905048763759 
1234,0.173,0.08,0.0075,0.024576,1.683640,0.806905048763759 
1234,0.173,0.08,0.0075,0.004396,1.082340,[0.809326690196395 0.806905048763759] 
1234,0.173,0.08,0.0075,0.021777,2.164680,0.806905048763759 
1234,0.173,0.08,0.0075,0.004453,2.405200,[0.38449604022659 0.445168787798284 0.466483557781218 0.809326690196395 0.806905048763759 0.597573904946294 0.519072166602525 0.303652872056705] 
1234,0.173,0.08,0.0075,0.024910,1.803900,0.806905048763759 
1234,0.173,0.08,0.0075,0.016202,1.563380,[0.806905048763759 0.597573904946294] 
1234,0.173,0.08,0.0075,0.028552,1.683640,0.806905048763759 
1234,0.173,0.08,0.0075,0.002242,2.345070,[0.300553583370922 0.144615204427362 0.466483557781218 0.343204923464649 0.466121766731746 0.806905048763759 0.597573904946294 0.829305645927408] 
1234,0.173,0.08,0.0075,0.027737,2.164680,0.806905048763759 
