cpc,cohesin,e,time,arm_length,distances
0.25,0.09,0.0075,0.024364,2.164680,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.029276,1.082340,0.817109336727388 
0.25,0.09,0.0075,0.006924,2.345070,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659] 
0.25,0.09,0.0075,0.027330,2.525460,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.020251,2.104550,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.021709,3.607800,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.020531,2.525460,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.023851,1.563380,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.015854,2.104550,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.022589,2.284940,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.015073,2.946370,[0.514834666100146 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.027148,2.345070,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.003699,1.864030,[] 
0.25,0.09,0.0075,0.025505,1.382990,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.005238,2.765980,[1.02586633021787 0.892552402737507 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659] 
0.25,0.09,0.0075,0.022867,1.683640,[0.51467266890324 1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.013744,3.667930,[0.364652476707491 0.514834666100146 0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.018134,2.585590,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.010892,0.901950,[0.679839260529537 0.817109336727388] 
0.25,0.09,0.0075,0.012025,1.563380,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.021841,1.382990,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.028574,2.104550,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.026288,1.924160,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.018239,1.382990,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.028947,1.503250,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.018967,1.623510,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.023247,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.026871,1.563380,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.006775,1.082340,[0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.003027,2.284940,[] 
0.25,0.09,0.0075,0.024767,1.382990,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.012691,1.563380,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.021739,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.028006,1.563380,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.008864,2.465330,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.009332,1.142470,[0.679839260529537 0.817109336727388] 
0.25,0.09,0.0075,0.016432,1.022210,0.817109336727388 
0.25,0.09,0.0075,0.016518,1.803900,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.019141,1.202600,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.017833,1.984290,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.004816,1.382990,[0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.012489,1.743770,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.011028,2.224810,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.002397,2.104550,[1.79073568151265 1.79091760361173] 
0.25,0.09,0.0075,0.007060,2.164680,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658] 
0.25,0.09,0.0075,0.029710,1.022210,0.817109336727388 
0.25,0.09,0.0075,0.027168,2.525460,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.023625,0.781690,[] 
0.25,0.09,0.0075,0.004037,1.262730,[] 
0.25,0.09,0.0075,0.016440,1.864030,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.001607,1.984290,[] 
0.25,0.09,0.0075,0.020209,2.224810,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.024561,2.164680,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.027220,1.803900,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.004396,1.623510,[0.892552402737507 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.009103,2.525460,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.023288,2.164680,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.014549,1.202600,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.016397,2.224810,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.026221,2.164680,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.029506,2.465330,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.000571,1.022210,[] 
0.25,0.09,0.0075,0.010487,1.202600,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.015959,1.984290,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.022322,1.984290,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.028954,1.443120,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.020747,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.008156,0.962080,[0.679839260529537 0.817109336727388] 
0.25,0.09,0.0075,0.028386,1.864030,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.027087,1.683640,[0.51467266890324 1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.013649,1.803900,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.021877,2.164680,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.016656,2.645720,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.029654,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.011613,2.645720,[0.514834666100146 0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.026303,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.026648,1.503250,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.011514,2.525460,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.021701,2.525460,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.027222,1.563380,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.026965,2.465330,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.002429,4.209100,[1.79073568151265 1.79091760361173] 
0.25,0.09,0.0075,0.000993,1.322860,[] 
0.25,0.09,0.0075,0.017070,3.667930,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.000276,2.465330,[] 
0.25,0.09,0.0075,0.005913,3.066630,[0.364652476707491 1.91841873295538 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.000616,0.781690,[] 
0.25,0.09,0.0075,0.023621,1.743770,[0.51467266890324 1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.005688,2.705850,[1.02586633021787 0.892552402737507 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659] 
0.25,0.09,0.0075,0.028383,3.848320,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.022960,1.202600,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.024341,2.645720,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.012698,3.487540,[0.364652476707491 0.514834666100146 0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.008948,3.547670,[0.364652476707491 0.514834666100146 0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.020276,3.006500,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.025586,3.006500,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.025980,2.886240,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.026732,0.841820,0.817109336727388 
0.25,0.09,0.0075,0.025137,2.946370,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.014456,1.262730,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.014555,2.405200,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.001945,0.721560,[] 
0.25,0.09,0.0075,0.013614,1.984290,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.017741,1.683640,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.003279,1.563380,1.41049357796471 
0.25,0.09,0.0075,0.010240,1.743770,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.007864,0.841820,[0.679839260529537 0.817109336727388] 
0.25,0.09,0.0075,0.017281,1.503250,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.012967,1.803900,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.012361,1.262730,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.001614,4.148970,[] 
0.25,0.09,0.0075,0.007733,1.743770,[0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.007271,2.345070,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659] 
0.25,0.09,0.0075,0.021114,1.322860,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.019617,1.683640,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.003548,1.202600,[] 
0.25,0.09,0.0075,0.003847,2.345070,[1.41049357796471 1.79091760361173] 
0.25,0.09,0.0075,0.002321,1.503250,[] 
0.25,0.09,0.0075,0.021886,2.284940,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.016554,1.262730,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.024835,1.142470,0.817109336727388 
0.25,0.09,0.0075,0.003159,1.924160,[1.79073568151265 1.79091760361173] 
0.25,0.09,0.0075,0.007635,2.465330,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659] 
0.25,0.09,0.0075,0.001610,1.022210,[] 
0.25,0.09,0.0075,0.019537,2.104550,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.008255,1.202600,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.021100,1.623510,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.003876,2.284940,[1.41049357796471 1.79091760361173] 
0.25,0.09,0.0075,0.015590,2.405200,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.001364,1.984290,[] 
0.25,0.09,0.0075,0.003014,1.443120,[] 
0.25,0.09,0.0075,0.013950,1.743770,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.021140,1.142470,0.817109336727388 
0.25,0.09,0.0075,0.017886,1.563380,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.006094,1.262730,[0.472047032610196 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.018404,1.743770,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.020793,1.924160,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.009363,1.382990,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.023932,1.202600,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.005293,2.164680,[0.892552402737507 0.679839260529537 0.992057602392857 0.793569694516658] 
0.25,0.09,0.0075,0.007175,1.322860,[0.472047032610196 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.017682,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.025813,2.405200,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.024338,1.142470,0.817109336727388 
0.25,0.09,0.0075,0.017542,1.864030,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.000067,2.224810,[] 
0.25,0.09,0.0075,0.028076,1.623510,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.029956,1.803900,[1.66655896204297 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.011868,2.645720,[0.514834666100146 0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.025960,1.443120,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.020042,1.623510,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.007202,1.202600,[0.472047032610196 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.005005,1.683640,[0.892552402737507 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.025587,1.082340,0.817109336727388 
0.25,0.09,0.0075,0.009705,2.164680,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.009660,2.405200,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.011888,1.803900,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.022682,1.563380,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.004874,1.683640,[0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.020445,2.345070,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.019109,2.164680,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.024396,2.645720,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.011243,2.104550,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.003323,1.623510,1.41049357796471 
0.25,0.09,0.0075,0.025525,1.623510,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.021178,1.443120,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.017075,1.743770,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.022006,0.962080,0.817109336727388 
0.25,0.09,0.0075,0.022377,3.186890,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.016479,1.503250,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.023778,1.022210,0.817109336727388 
0.25,0.09,0.0075,0.019901,0.962080,0.817109336727388 
0.25,0.09,0.0075,0.015884,1.443120,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.020361,1.082340,0.817109336727388 
0.25,0.09,0.0075,0.028352,0.962080,0.817109336727388 
0.25,0.09,0.0075,0.018633,1.202600,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.024310,1.022210,0.817109336727388 
0.25,0.09,0.0075,0.005608,0.962080,0.679839260529537 
0.25,0.09,0.0075,0.022301,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.006575,1.382990,[0.472047032610196 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.012357,1.262730,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.023466,1.924160,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.011867,0.601300,[] 
0.25,0.09,0.0075,0.001338,1.683640,[] 
0.25,0.09,0.0075,0.005963,0.901950,0.679839260529537 
0.25,0.09,0.0075,0.001271,1.864030,[] 
0.25,0.09,0.0075,0.018959,0.962080,0.817109336727388 
0.25,0.09,0.0075,0.007468,2.224810,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658] 
0.25,0.09,0.0075,0.012454,1.803900,[0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.005096,1.864030,[0.892552402737507 0.679839260529537 0.992057602392857 0.793569694516658] 
0.25,0.09,0.0075,0.026231,0.962080,0.817109336727388 
0.25,0.09,0.0075,0.010112,1.202600,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.006082,0.901950,0.679839260529537 
0.25,0.09,0.0075,0.023586,1.924160,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.000725,1.984290,[] 
0.25,0.09,0.0075,0.001178,1.924160,[] 
0.25,0.09,0.0075,0.015707,1.382990,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.027672,1.683640,[0.51467266890324 1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.017853,1.262730,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.017821,1.322860,[1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.019086,2.465330,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659] 
0.25,0.09,0.0075,0.027327,1.202600,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.006499,1.202600,[0.472047032610196 0.679839260529537 0.992057602392857] 
0.25,0.09,0.0075,0.026227,2.765980,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.001447,3.848320,[] 
0.25,0.09,0.0075,0.024065,1.503250,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.000964,2.525460,[] 
0.25,0.09,0.0075,0.012299,1.322860,[0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.017619,1.683640,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645] 
0.25,0.09,0.0075,0.005830,3.066630,[0.364652476707491 1.02586633021787 0.892552402737507 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.029652,1.503250,[1.15188629313973 0.817109336727388] 
0.25,0.09,0.0075,0.006250,2.826110,[0.514834666100146 0.252406921532767 0.164457443809033 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658 0.543838197957659] 
0.25,0.09,0.0075,0.005167,1.984290,[0.679839260529537 0.992057602392857 0.793569694516658] 
0.25,0.09,0.0075,0.018184,2.104550,[0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.027875,2.044420,[0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127] 
0.25,0.09,0.0075,0.019595,1.984290,[0.51467266890324 1.15188629313973 0.817109336727388 0.360109705781645 0.608408254400482] 
0.25,0.09,0.0075,0.006364,2.104550,[0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.992057602392857 0.793569694516658] 
0.25,0.09,0.0075,0.027057,3.066630,[0.879487142807637 0.4168643653418 0.51467266890324 1.15188629313973 0.817109336727388 0.968517960182127 0.543838197957659] 
0.25,0.09,0.0075,0.011259,3.066630,[0.364652476707491 0.514834666100146 0.4168643653418 0.51467266890324 0.472047032610196 0.679839260529537 0.817109336727388 0.360109705781645 0.608408254400482 0.543838197957659 0.579706077175276] 
0.25,0.09,0.0075,0.001035,3.848320,[] 
0.3,0.09,0.0075,0.006819,1.082340,[0.679308588594401 0.756792454423007] 
0.3,0.09,0.0075,0.027205,3.487540,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.026067,1.924160,[0.356696969684779 1.15564396017305 1.46007925872512] 
0.3,0.09,0.0075,0.017471,2.826110,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.016820,2.645720,[0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.000032,1.443120,[] 
0.3,0.09,0.0075,0.003804,2.044420,0.679308588594401 
0.3,0.09,0.0075,0.006436,1.623510,[0.692360610019496 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459] 
0.3,0.09,0.0075,0.024794,1.322860,1.15564396017305 
0.3,0.09,0.0075,0.011623,2.705850,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444] 
0.3,0.09,0.0075,0.009537,2.886240,[0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444] 
0.3,0.09,0.0075,0.007848,0.901950,[0.679308588594401 0.756792454423007] 
0.3,0.09,0.0075,0.008890,3.547670,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 1.15564396017305 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444 0.370950382492534] 
0.3,0.09,0.0075,0.012836,1.382990,[1.15564396017305 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.005768,3.487540,[0.519566007994808 0.907826625049701 0.859355006688919 0.679308588594401 0.756792454423007 0.534579068840461 0.690455876381869 0.395146551129257 0.277897104363444 0.370950382492534] 
0.3,0.09,0.0075,0.017010,3.547670,[0.519566007994808 0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.019713,3.607800,[0.519566007994808 0.934149290475193 0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022 0.6730436554927] 
0.3,0.09,0.0075,0.020549,2.405200,[0.356696969684779 1.15564396017305 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.010602,1.322860,[1.15564396017305 0.756792454423007 0.362318177397652] 
0.3,0.09,0.0075,0.028676,2.044420,[1.51234092985783 1.46007925872512 0.52174814092022] 
0.3,0.09,0.0075,0.007304,3.126760,[0.519566007994808 0.511633830935708 0.422515459539485 0.356696969684779 0.476335371578648 0.679308588594401 0.756792454423007 0.362318177397652 0.340968626904459 0.52174814092022 0.395146551129257 0.277897104363444 0.370950382492534] 
