date,name,language,nx,epsilon,dt,tol,timesteps,max_it_CH,time (secs)
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,133.268094724
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,132.487515701
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,123.180646489
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,120.898350905
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,134.865893907
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,135.213263869
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,134.314525107
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,134.844501404
NaN,CPC_geometry_alpha_0,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,222.129446868
NaN,CPC_geometry_alpha_0,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,197.295067034
NaN,CPC_geometry_alpha_0,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,188.216363349
NaN,CPC_geometry_alpha_0,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,194.686710053
NaN,CPC_geometry_alpha_0,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,149.460581888
NaN,CPC_geometry_alpha_0,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,135.589317517
NaN,CPC_geometry_alpha_0,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,134.460029693
NaN,CPC_geometry_alpha_0,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,134.963659011
NaN,CPC_geometry_alpha_0,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,133.030681803
NaN,CPC_geometry_alpha_0,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,135.012991427
NaN,CPC_geometry_alpha_0,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,136.649496298
NaN,CPC_geometry_alpha_0,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,137.361404267
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,135.57123529
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,132.830084626
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,124.403337925
NaN,CPC_geometry_alpha_0,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,121.159171381
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,135.692134766
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,136.082700555
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,135.41568056
NaN,CPC_geometry_alpha_0,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,134.948691164
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,247.349512982
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,236.201623751
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,364.089195047
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,495.18579177
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,656.492394623
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,1035.022250071
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,1185.995234301
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,347.646600739
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,266.88161136
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,391.115319753
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,190.04136966
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,273.124092724
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,159.018337616
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,194.690175094
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,181.806643366
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,190.04051572
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,166.901079961
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,161.342235832
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,190.204908635
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,191.735718074
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,194.38256347
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,380.575294071
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,392.297584584
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,496.89707772
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,612.209014108
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,759.858619774
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,810.027606511
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,381.603224576
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,237.998360631
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,214.382945752
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,211.774287811
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,184.779711993
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,208.51701075
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,196.116324772
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,189.873735136
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,213.607384794
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,183.431690129
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,213.300580772
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,212.001576435
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,230.380499279
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,228.099004819
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,229.282864822
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,207.813581153
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,153.849918388
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,176.01975998
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,169.055219161
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,174.767610126
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,171.998750993
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,174.094592788
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,169.907864066
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,172.328102871
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,171.002445387
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,279.231544115
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,176.792441269
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,175.293060759
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,243.785569795
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,175.470391408
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,239.669394307
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,173.442699802
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,199.959265989
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,149.733512541
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,158.8927777
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,142.791571769
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,124.370247461
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,139.855685333
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,139.05184829
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,126.734521483
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,118.417216769
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,150.230693698
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,138.648829532
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,123.423258655
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,124.796931998
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,144.22317294
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,140.474859809
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,127.950634459
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,130.735066923
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,146.505527255
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,144.86819804
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,145.721816578
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,145.078569672
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,149.618298861
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,150.615675393
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,150.148189358
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,149.821961564
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,242.790375204
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,208.486352919
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,212.677793983
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,197.405405357
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,158.754725929
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,152.173743482
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,149.008155893
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,133.237842747
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,149.356133501
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,148.413841862
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,139.040397333
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,128.226449272
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,151.032574568
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,152.241146482
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,130.691887823
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,128.491075698
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,141.624636774
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,138.280095603
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,127.70315374
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,130.639101558
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,145.187916671
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,158.463379175
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,153.566635205
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,152.243055633
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,150.34613866
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,149.063357739
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,146.615997241
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,146.434407379
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,236.58730986
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,210.301511948
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,206.093677389
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,196.833228569
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,152.831108361
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,145.03240251
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,148.530191288
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,131.446593395
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,144.371299724
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,150.092976536
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,134.955350977
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,120.576660568
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,140.588294229
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,138.753780116
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,123.167663753
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,128.585698732
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,143.589953316
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,141.29788152
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,130.454756808
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,132.609570933
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,145.035256615
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,146.481974357
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,143.910338109
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,144.325125846
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,146.808094114
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,147.150034831
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,146.01968936
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,148.871609614
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,254.554458656
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,275.485663036
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,243.032276602
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,259.642229706
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,256.298435922
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,262.109292161
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,244.849542672
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.00375,2.5e-5,1.0e-5,2000,10000,253.459173709
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,228.693511468
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,225.059907097
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,201.071411497
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,212.166440171
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,215.654875368
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,193.253053441
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,237.201242608
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,228.724935697
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.006,2.5e-5,1.0e-5,2000,10000,226.32995158
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,281.288106062
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,285.271291197
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,254.690132117
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,266.76985066
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,200.576927788
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,234.228340022
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,243.8306339
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0075,2.5e-5,1.0e-5,2000,10000,215.27546936
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,246.070181621
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,257.227864543
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,258.580907162
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,298.212387887
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,231.524013437
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,238.21409924
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,397.346438438
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0125,2.5e-5,1.0e-5,2000,10000,352.211651304
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,250.346586843
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,240.552246781
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,208.205301964
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,221.828571668
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,186.539785222
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,187.181742404
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,203.036139827
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.015009,2.5e-5,1.0e-5,2000,10000,188.716961593
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,198.352536604
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,200.052614027
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,211.818813249
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,214.903407061
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,212.843954799
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,213.500650927
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,241.62622656
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-5,1.0e-5,2000,10000,230.999048051
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,190.591280496
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,190.820255371
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,234.268688746
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,240.256773068
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,207.557786102
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,200.106260351
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.04,2.5e-5,1.0e-5,2000,10000,176.914301605
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.016,2.5e-5,1.0e-5,2000,10000,145.681975322
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.018,2.5e-5,1.0e-5,2000,10000,148.361072995
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.02,2.5e-5,1.0e-5,2000,10000,153.539475752
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.025,2.5e-5,1.0e-5,2000,10000,155.205137853
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.016,2.5e-5,1.0e-5,2000,10000,157.469391138
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.018,2.5e-5,1.0e-5,2000,10000,188.61922934
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.02,2.5e-5,1.0e-5,2000,10000,205.644221172
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.025,2.5e-5,1.0e-5,2000,10000,188.65122623
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.024,2.5e-5,1.0e-5,2000,10000,401.595078667
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.023,2.5e-5,1.0e-5,2000,10000,301.534291599
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.022,2.5e-5,1.0e-5,2000,10000,196.153838981
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.021,2.5e-5,1.0e-5,2000,10000,263.969085487
NaN,CPC_geometry_alpha_0,Julia,256,0.0096,2.5e-5,1.0e-5,4000,10000,277.351059013
NaN,CPC_geometry_alpha_0,Julia,256,0.0096,2.5e-5,1.0e-5,4000,10000,277.622255563
NaN,CPC_geometry_alpha_ 100s,Julia,256,0.0096,2.5e-5,1.0e-5,2000,10000,155.463576656
NaN,CPC_geometry_alpha_ 100s,Julia,256,0.0096,2.5e-5,1.0e-5,2000,10000,309.877162726
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0096,2.5e-5,1.0e-5,20000,10000,1784.295035608
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.0096,2.5e-5,1.0e-5,20000,10000,1566.638092948
NaN,CPC_geometry_alpha_ 70s,Julia,256,0.030019,2.5e-6,1.0e-5,4000,10000,254.185286387
